id_prestamo;fecha;id_libro;generos;formato;perfil_socio;sala;dias_prestamo;renovaciones;dias_retraso;comentario
8892;28/06/2026;L0098;"historica;biografia";Ebook;Infantil;Barrio Sur;14.0;0;0.0;Devuelto en perfecto estado
4970;27/04/2026;L0007;"historica;novela negra";Ebook;Adulto;Central;7.0;0;0.0;
1856;26/02/2026;L0007;"historica;novela negra";Audiolibro;Adulto;Barrio Norte;21.0;0;0.0;
8702;26/06/2026;L0105;"juvenil;historica";Audiolibro;;Barrio Sur;7.0;0;0.0;Ejemplar algo deteriorado
5603;08/05/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;CENTRAL;7.0;1;1.0;
7272;04/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Norte;21.0;2;0.0;
9943;14/07/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Infantil;Barrio Norte;14.0;0;5.0;
449;27/01/2026;L0155;"novela negra;terror;juvenil";Audiolibro;Adulto;Barrio Norte;21.0;1;0.0;
8585;24/06/2026;L0034;"  novela negra;terror ";Fisico;Adulto;Barrio Sur;30.0;2;0.0;
1285;14/02/2026;L0010;"ensayo;novela negra";Ebook;Senior;Barrio Norte;7.0;0;0.0;
5996;15/05/2026;L0010;"ensayo;novela negra";Audiolibro;Infantil;BARRIO SUR;14.0;0;0.0;
8590;24/06/2026;L0053;"biografia;ensayo;novela negra";Fisico;Senior;Barrio Sur;21.0;2;2.0;
7752;10/06/2026;L0112;fantasia;Audiolibro;Senior;central;7.0;1;0.0;
3728;05/04/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Senior;Central;14.0;0;0.0;
7354;05/06/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Barrio Sur;30.0;1;0.0;
362;25/01/2026;L0007;"historica;novela negra";Fisico;Adulto;Barrio Sur;21.0;0;0,0 dias;
6280;19/05/2026;L0014;historica;Fisico;Adulto;Central;21.0;0;0.0;
5231;01/05/2026;L0007;"historica;novela negra";Ebook;Infantil;barrio norte;30.0;0;0.0;
9013;30/06/2026;L0057;romantica;Audiolibro;Senior;Barrio Norte;30.0;0;0.0;Le falta la sobrecubierta
7296;04/06/2026;L0157;"poesia;biografia";Ebook;Infantil;Barrio Norte;7.0;0;0.0;Muy solicitado, hay lista de espera
8961;29/06/2026;L0092;"ensayo;historica";Audiolibro;;Barrio Norte;30.0;0;0.0;
7535;07/06/2026;L0032;"poesia;novela negra";Audiolibro;Infantil;Central;14.0;0;0.0;  Paginas subrayadas a lapiz 
6252;19/05/2026;L0027;"poesia;fantasia;historica";Fisico;Adulto;Barrio Sur;21.0;2;0.0;Le falta la sobrecubierta
5927;13/05/2026;L0048;"historica;ensayo";Fisico;Infantil;Barrio Sur;21.0;1;13.0;
5150;30/04/2026;L0128;"novela negra;romantica";Fisico;Senior;Barrio Sur;30.0;0;0.0;
2461;11/03/2026;L0068;"historica;romantica;fantasia";Audiolibro;Adulto;Barrio Norte;14.0;0;0.0;
23;16/01/2026;L0055;poesia;Fisico;Senior;Barrio Norte;7.0;1;0.0;
2067;03/03/2026;L0014;historica;Fisico;Adulto;Barrio Sur;14.0;0;0.0;
1654;22/02/2026;L0023;"juvenil;biografia";Fisico;Adulto;  Central ;30.0;0;7.0;
703;01/02/2026;L0128;"novela negra;romantica";Fisico;Senior;Barrio Norte;14.0;1;0.0;
8557;23/06/2026;L0155;"novela negra;terror;juvenil";Ebook;Senior;Barrio Norte;30.0;0;0.0;
2744;16/03/2026;L0036;TERROR;Audiolibro;Adulto;Barrio Sur;21.0;2;0.0;
1377;16/02/2026;L0027;"poesia;fantasia;historica";Ebook;Adulto;Barrio Sur;7.0;1;0.0;
1725;23/02/2026;L0055;poesia;Fisico;Adulto;Central;21.0;1;3,0 dias;Muy solicitado, hay lista de espera
2469;11/03/2026;L0003;"biografia;poesia";Fisico;Adulto;Barrio Sur;30.0;1;0.0;
3755;05/04/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
2326;08/03/2026;L0012;"ciencia ficcion;romantica;terror";Ebook;Infantil;Central;7.0;0;0.0;
461;27/01/2026;L0058;"biografia;ciencia ficcion";Ebook;Infantil;Barrio Sur;14.0;1;;Ejemplar algo deteriorado
5164;30/04/2026;L0007;"  historica;novela negra ";Fisico;Infantil;Barrio Sur;21.0;0;0.0;El socio pide renovar otra vez
4184;13/04/2026;L0135;"terror;romantica";Fisico;Infantil;Barrio Sur;14.0;0;32.0;
5527;06/05/2026;L0156;"historica;terror;ensayo";Fisico;Adulto;Barrio Norte;7.0;1;0,0 dias;El socio pide renovar otra vez
4083;11/04/2026;L0102;"romantica;novela negra;fantasia";Fisico;Adulto;Barrio Norte;30.0;1;6.0;
1487;18/02/2026;L0144;"poesia;juvenil";Fisico;Adulto;Central;14.0;0;18.0;
3679;04/04/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Senior;Barrio Sur;21.0;0;0.0;
7730;10/06/2026;L0057;romantica;Fisico;Adulto;Central;14.0;0;5.0;
283;23/01/2026;L0058;"biografia;ciencia ficcion";Fisico;Senior;Barrio Norte;30.0;1;3.0;
6580;24/05/2026;L0021;"historica;biografia;ciencia ficcion";Fisico;Senior;Barrio Norte;21.0;1;0.0;
4559;20/04/2026;L0024;"novela negra;biografia";Fisico;Adulto;Barrio Norte;14.0;0;23.0;
4309;16/04/2026;L0004;"poesia;ensayo";Audiolibro;Adulto;Central;;0;0.0;
6685;25/05/2026;L0015;poesia;Fisico;Adulto;Barrio Norte;7.0;1;0.0;
4866;25/04/2026;L0020;"FANTASIA;NOVELA NEGRA";Fisico;Adulto;Central;21.0;0;2.0;
3538;01/04/2026;L0134;"romantica;novela negra;biografia";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
3869;07/04/2026;L0080;ciencia ficcion;Fisico;Senior;Central;7.0;0;0.0;
7004;30/05/2026;L0018;"biografia;fantasia";Fisico;Adulto;Barrio Sur;;0;0.0;Devuelto en perfecto estado
2582;13/03/2026;L0005;poesia;Fisico;Adulto;Central;21.0;1;0.0;Paginas subrayadas a lapiz
1369;16/02/2026;L0027;"poesia;fantasia;historica";Fisico;Adulto;Barrio Norte;7.0;0;14.0;
9542;08/07/2026;L0102;"romantica;novela negra;fantasia";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
8262;19/06/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Central;14.0;0;13.0;
598;31/01/2026;L0170;"ciencia ficcion;novela negra";Fisico;Infantil;Barrio Sur;14.0;0;4.0;
4352;17/04/2026;L0032;"poesia;novela negra";Fisico;Infantil;Central;7.0;0;0.0;
6347;20/05/2026;L0028;"juvenil;novela negra;historica";Fisico;Infantil;Barrio Sur;30.0;0;2.0;Devuelto en perfecto estado
9047;01/07/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Central;30.0;1;0,0 dias;
6380;21/05/2026;L0010;"ensayo;novela negra";Fisico;Senior;Barrio Norte;14.0;1;49.0;
4759;24/04/2026;L0019;terror;Ebook;Adulto;Barrio Norte;30.0;0;0.0;Le falta la sobrecubierta
647;31/01/2026;L0038;"poesia;ciencia ficcion";Ebook;Senior;Central;7.0;0;0.0;Muy solicitado, hay lista de espera
6382;21/05/2026;L0119;"novela negra;romantica";Ebook;Adulto;Central;30.0;0;0.0;
7528;07/06/2026;L0055;poesia;Ebook;Infantil;Barrio Sur;30.0;0;0.0;
9771;11/07/2026;L0052;"poesia;ensayo";Fisico;Senior;Barrio Sur;21.0;2;0.0;Le falta la sobrecubierta
6024;15/05/2026;L0062;"CIENCIA FICCION;NOVELA NEGRA";Fisico;Adulto;Central;21.0;1;0.0;
4948;26/04/2026;L0085;"terror;romantica;ensayo";Ebook;Adulto;Barrio Norte;14.0;1;0.0;
8090;16/06/2026;L0097;"juvenil;historica;novela negra";Fisico;Adulto;Barrio Sur;30.0;0;0.0;
7166;02/06/2026;L0027;"poesia;fantasia;historica";Fisico;Senior;Central;14.0;0;0.0;
3469;31/03/2026;L0032;"poesia;novela negra";Fisico;Senior;Barrio Norte;7.0;2;0.0;
7931;13/06/2026;L0011;fantasia;Fisico;Adulto;Central;21.0;0;0.0;
7698;10/06/2026;L0134;"romantica;novela negra;biografia";Fisico;Adulto;Central;14.0;0;0.0;Ejemplar algo deteriorado
2991;22/03/2026;L0010;"ensayo;novela negra";Ebook;Infantil;Barrio Sur;14.0;0;0.0;
9478;07/07/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Central;14.0;0;0.0;
4876;25/04/2026;L0058;"biografia;ciencia ficcion";Fisico;Adulto;Central;14.0;0;0.0;Le falta la sobrecubierta
2545;13/03/2026;L0118;"fantasia;biografia;ciencia ficcion";Fisico;Adulto;Barrio Sur;7.0;0;1.0;
8664;25/06/2026;L0051;"juvenil;ensayo";Ebook;Senior;Barrio Norte;7.0;0;0.0;
7799;11/06/2026;L0010;"ensayo;novela negra";Fisico;Senior;Barrio Norte;30.0;0;0.0;
5342;03/05/2026;L0023;"juvenil;biografia";Fisico;Infantil;Central;21.0;1;0.0;Devuelto en perfecto estado
1568;20/02/2026;L0029;"fantasia;biografia";Ebook;Senior;Barrio Sur;;0;0.0;
2877;20/03/2026;L0014;historica;Fisico;Senior;Barrio Norte;14.0;0;0.0;
4067;11/04/2026;L0027;"poesia;fantasia;historica";Ebook;Adulto;Central;21.0;0;0.0;
3989;10/04/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Infantil;Barrio Sur;14.0;0;12.0;
7032;31/05/2026;L0141;"historica;fantasia";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
2161;05/03/2026;L0049;"poesia;novela negra";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
686;01/02/2026;L0044;"novela negra;historica";Ebook;Infantil;Barrio Norte;30.0;0;0.0;
7603;08/06/2026;L0001;"historica;biografia";Fisico;Adulto;Central;21.0;0;0.0;
7918;13/06/2026;L0124;"poesia;ciencia ficcion";Fisico;Senior;BARRIO NORTE;30.0;0;0.0;
3244;27/03/2026;L0032;"poesia;novela negra";Ebook;Adulto;Barrio Sur;14.0;1;0.0;
5845;12/05/2026;L0028;"juvenil;novela negra;historica";Audiolibro;Senior;Central;30.0;0;0.0;
8247;19/06/2026;L0017;"ciencia ficcion;juvenil;novela negra";Fisico;Infantil;barrio norte;14.0;0;9.0;Muy solicitado, hay lista de espera
2462;11/03/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Central;;1;0.0;
4084;11/04/2026;L0005;poesia;Fisico;Infantil;Barrio Norte;14.0;0;2.0;
2838;19/03/2026;L0032;"poesia;novela negra";Fisico;Infantil;Barrio Norte;;0;9.0;
3698;04/04/2026;L0113;"romantica;biografia";Fisico;Adulto;Barrio Norte;30.0;0;0.0;
7129;01/06/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
6268;19/05/2026;L0013;"terror;poesia;ensayo";Ebook;Adulto;Central;7.0;0;0.0;
4942;26/04/2026;L0109;"ensayo;poesia;terror";Fisico;Adulto;Barrio Sur;30.0;1;0.0;
5947;13/05/2026;L0016;historica;Fisico;Adulto;Barrio Norte;7.0;0;0.0;
4584;20/04/2026;L0032;"poesia;novela negra";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
5785;11/05/2026;L0081;"poesia;fantasia;historica";Fisico;Adulto;Barrio Sur;30.0;2;0.0;
4041;11/04/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;;2;0.0;
2231;06/03/2026;L0029;"fantasia;biografia";Ebook;Adulto;Barrio Norte;7.0;0;0.0;
7570;08/06/2026;L0015;poesia;Audiolibro;Infantil;Central;30.0;0;0.0;Devuelto en perfecto estado
936;07/02/2026;L0021;"historica;biografia;ciencia ficcion";Audiolibro;Adulto;Barrio Norte;30.0;0;0.0;
2321;08/03/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Norte;14.0;1;0.0;Le falta la sobrecubierta
4879;25/04/2026;L0016;historica;Ebook;Adulto;Central;7.0;1;0.0;
522;29/01/2026;L0078;novela negra;Fisico;Infantil;Central;7.0;0;0.0;
523;29/01/2026;L0004;"poesia;ensayo";Fisico;Adulto;Barrio Norte;14.0;1;0.0;
5346;03/05/2026;L0018;"biografia;fantasia";Fisico;Adulto;Barrio Norte;30.0;0;0.0;
9951;14/07/2026;L0024;"novela negra;biografia";Audiolibro;Adulto;Central;14.0;0;0.0;
3360;29/03/2026;L0034;"novela negra;terror";Fisico;Senior;  Barrio Sur ;30.0;1;1.0;
1312;15/02/2026;L0011;fantasia;Fisico;Senior;Central;21.0;0;2,0 dias;
3984;10/04/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Central;21.0;0;6.0;
6495;22/05/2026;L0028;"juvenil;novela negra;historica";Fisico;Senior;Barrio Sur;30.0;0;0.0;
9633;10/07/2026;L0151;"historica;novela negra";Fisico;Infantil;Barrio Sur;7.0;1;0.0;
1717;23/02/2026;L0063;"terror;fantasia;poesia";Fisico;Senior;Barrio Sur;30.0;1;0.0;
781;03/02/2026;L0005;poesia;Fisico;Infantil;Barrio Sur;7.0;0;0.0;
9597;09/07/2026;L0167;ciencia ficcion;Fisico;Adulto;Barrio Norte;14.0;1;31.0;Le falta la sobrecubierta
8297;19/06/2026;L0069;"  ciencia ficcion;fantasia ";Fisico;Infantil;Barrio Sur;14.0;0;0.0;
5608;08/05/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Sur;14.0;0;15.0;
5979;14/05/2026;L0008;"romantica;juvenil;ensayo";Ebook;Adulto;Central;14.0;0;0.0;
652;31/01/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
3748;05/04/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Infantil;Barrio Sur;21.0;0;0.0;
2197;05/03/2026;L0034;"novela negra;terror";Fisico;Adulto;barrio sur;7.0;2;0.0;
8484;22/06/2026;L0006;"biografia;historica;poesia";Fisico;Senior;Central;21.0;0;0.0;
370;25/01/2026;L0008;"romantica;juvenil;ensayo";Fisico;Adulto;Central;7.0;1;7.0;
9959;14/07/2026;L0027;"poesia;fantasia;historica";Fisico;Adulto;Barrio Norte;14.0;0;3.0;
8141;16/06/2026;L0044;"novela negra;historica";Fisico;Senior;Central;30.0;1;0.0;
4215;14/04/2026;L0182;"historica;ciencia ficcion";Ebook;Infantil;Barrio Sur;14.0;2;0.0;
378;25/01/2026;L0085;"terror;romantica;ensayo";Fisico;Infantil;Central;14.0;1;2.0;
9519;07/07/2026;L0102;"romantica;novela negra;fantasia";Ebook;Adulto;Barrio Sur;30.0;1;0.0;
2217;06/03/2026;L0054;terror;Audiolibro;Adulto;Barrio Sur;7.0;0;0.0;Paginas subrayadas a lapiz
8751;27/06/2026;L0106;"juvenil;historica;novela negra";Ebook;Adulto;Barrio Sur;21.0;2;0.0;
1614;21/02/2026;L0007;"historica;novela negra";Fisico;Adulto;Central;7.0;0;0.0;
6980;30/05/2026;L0140;juvenil;Audiolibro;Adulto;Central;30.0;2;0.0;
7550;07/06/2026;L0077;biografia;Fisico;Adulto;Barrio Sur;14.0;1;0.0;
1828;25/02/2026;L0131;juvenil;Fisico;Adulto;Barrio Sur;;0;0.0;
3633;03/04/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Central;21.0;0;0.0;
963;07/02/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Central;30.0;0;0.0;
2994;22/03/2026;L0032;"poesia;novela negra";Ebook;Senior;Central;14.0;1;0.0;
6607;24/05/2026;L0062;"ciencia ficcion;novela negra";Fisico;Adulto;Central;14.0;1;0.0;Le falta la sobrecubierta
9746;11/07/2026;L0106;"juvenil;historica;novela negra";Fisico;Adulto;Barrio Norte;14.0;0;0.0;
2377;09/03/2026;L0167;ciencia ficcion;Ebook;Adulto;Barrio Norte;30.0;2;0.0;
8298;19/06/2026;L0072;"poesia;biografia;fantasia";Fisico;;Barrio Norte;14.0;0;0.0;
360;25/01/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Infantil;Barrio Sur;30.0;0;0.0;
3840;07/04/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Central;7.0;0;2.0;
8254;19/06/2026;L0034;"novela negra;terror";Fisico;Adulto;Barrio Sur;30.0;0;0.0;El socio pide renovar otra vez
1247;14/02/2026;L0016;historica;Fisico;Adulto;Barrio Sur;14.0;0;0.0;
7505;07/06/2026;L0152;"novela negra;ciencia ficcion";Audiolibro;Senior;Barrio Sur;;1;0.0;
8415;21/06/2026;L0071;terror;Fisico;Infantil;Central;7.0;0;0.0;Le falta la sobrecubierta
6512;23/05/2026;L0200;"ciencia ficcion;fantasia;terror";Ebook;Adulto;Central;7.0;1;0.0;
5088;29/04/2026;L0007;"historica;novela negra";Fisico;Adulto;Barrio Sur;21.0;1;5.0;
3695;04/04/2026;L0121;"fantasia;terror";Fisico;Senior;Barrio Norte;;1;0,0 dias;
1574;20/02/2026;L0121;"fantasia;terror";Fisico;Adulto;Barrio Sur;7.0;2;0.0;Paginas subrayadas a lapiz
6282;19/05/2026;L0102;"ROMANTICA;NOVELA NEGRA;FANTASIA";Fisico;Adulto;Central;21.0;1;0.0;
5440;05/05/2026;L0085;"terror;romantica;ensayo";Fisico;Adulto;Central;30.0;1;0.0;
2568;13/03/2026;L0012;"ciencia ficcion;romantica;terror";Ebook;Adulto;Barrio Sur;14.0;0;0.0;
3424;30/03/2026;L0028;"juvenil;novela negra;historica";Ebook;Infantil;Central;14.0;0;0.0;
2038;02/03/2026;L0002;fantasia;Audiolibro;Senior;Barrio Sur;14.0;0;0.0;
9314;05/07/2026;L0054;terror;Audiolibro;Adulto;Barrio Norte;21.0;0;0.0;El socio pide renovar otra vez
773;03/02/2026;L0011;fantasia;Fisico;Infantil;central;7.0;0;8.0;
5381;04/05/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Senior;Central;14.0;0;0.0;
9641;10/07/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Adulto;Barrio Sur;30.0;1;15.0;
3563;02/04/2026;L0028;"juvenil;novela negra;historica";Ebook;Adulto;Central;30.0;1;0.0;
563;30/01/2026;L0138;"juvenil;romantica";Fisico;Adulto;Central;21.0;0;0.0;El socio pide renovar otra vez
6684;25/05/2026;L0120;"biografia;juvenil;ensayo";Fisico;Infantil;Central;30.0;0;16.0;
2547;13/03/2026;L0076;"ensayo;terror;poesia";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
5511;06/05/2026;L0017;"ciencia ficcion;juvenil;novela negra";Fisico;Infantil;Barrio Norte;30.0;1;0.0;
5331;03/05/2026;L0185;"novela negra;terror;ensayo";Fisico;Infantil;Barrio Norte;14.0;1;7.0;
8790;27/06/2026;L0051;"juvenil;ensayo";Fisico;Senior;Barrio Norte;14.0;0;0.0;
4532;19/04/2026;L0034;"novela negra;terror";Ebook;Adulto;Central;14.0;1;0.0;
1675;22/02/2026;L0015;poesia;Fisico;Infantil;Central;14.0;0;11.0;
7396;05/06/2026;L0037;poesia;Fisico;Adulto;Barrio Norte;21.0;0;3.0;El socio pide renovar otra vez
366;25/01/2026;L0062;"ciencia ficcion;novela negra";Ebook;Infantil;Central;21.0;0;0.0;
8152;17/06/2026;L0014;historica;Ebook;Senior;Barrio Sur;21.0;2;0.0;
8025;14/06/2026;L0072;"poesia;biografia;fantasia";Fisico;Senior;Barrio Norte;7.0;1;0.0;
4328;16/04/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Sur;30.0;0;0.0;
2546;13/03/2026;L0076;"ensayo;terror;poesia";Fisico;Adulto;Barrio Sur;14.0;1;0.0;Muy solicitado, hay lista de espera
148;19/01/2026;L0032;"poesia;novela negra";Fisico;Adulto;Central;30.0;1;0,0 dias;El socio pide renovar otra vez
1669;22/02/2026;L0013;"terror;poesia;ensayo";Audiolibro;Adulto;Barrio Sur;14.0;1;0.0;
3089;24/03/2026;L0106;"juvenil;historica;novela negra";Ebook;Adulto;Central;7.0;2;0.0;
8914;29/06/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Senior;Barrio Norte;7.0;1;0,0 dias;
7651;09/06/2026;L0007;"historica;novela negra";Fisico;Infantil;Central;30.0;0;4.0;Le falta la sobrecubierta
408;26/01/2026;L0042;ciencia ficcion;Ebook;Adulto;Central;14.0;2;0.0;
9657;10/07/2026;L0078;novela negra;Audiolibro;Senior;Barrio Sur;21.0;1;0.0;PAGINAS SUBRAYADAS A LAPIZ
7789;11/06/2026;L0078;novela negra;Ebook;Adulto;Barrio Norte;7.0;0;0.0;
3457;31/03/2026;L0109;"ensayo;poesia;terror";Ebook;Infantil;Central;30.0;2;0.0;
6187;18/05/2026;L0109;"ensayo;poesia;terror";Ebook;Adulto;Barrio Sur;14.0;2;0.0;Muy solicitado, hay lista de espera
4183;13/04/2026;L0085;"terror;romantica;ensayo";Ebook;Senior;CENTRAL;21.0;2;0.0;
3577;02/04/2026;L0172;"biografia;romantica;novela negra";Fisico;;Central;30.0;0;0.0;Muy solicitado, hay lista de espera
3272;27/03/2026;L0053;"biografia;ensayo;novela negra";Ebook;Adulto;Barrio Norte;14.0;0;0.0;
4941;26/04/2026;L0044;"novela negra;historica";Fisico;Adulto;Barrio Sur;30.0;1;0.0;
1032;09/02/2026;L0109;"ensayo;poesia;terror";Fisico;Infantil;Central;30.0;0;0.0;
8128;16/06/2026;L0034;"novela negra;terror";Fisico;Adulto;Barrio Norte;30.0;2;18.0;
6231;18/05/2026;L0185;"novela negra;terror;ensayo";Fisico;Adulto;Barrio Norte;30.0;0;0.0;PAGINAS SUBRAYADAS A LAPIZ
6593;24/05/2026;L0109;"ensayo;poesia;terror";Ebook;Adulto;Central;21.0;0;0.0;
8976;29/06/2026;L0004;"poesia;ensayo";Ebook;Infantil;Barrio Sur;7.0;2;0.0;
9885;13/07/2026;L0128;"novela negra;romantica";Fisico;Adulto;Central;7.0;0;0.0;
6725;26/05/2026;L0032;"poesia;novela negra";Fisico;Infantil;Barrio Norte;30.0;2;0.0;
9893;13/07/2026;L0033;"ciencia ficcion;fantasia;romantica";Ebook;Infantil;Barrio Norte;7.0;2;0.0;
8188;17/06/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Barrio Sur;21.0;2;14.0;
856;05/02/2026;L0014;historica;Fisico;Adulto;Central;14.0;2;0.0;
3927;08/04/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;Barrio Norte;21.0;0;28.0;Ejemplar algo deteriorado
8616;24/06/2026;L0010;"ensayo;novela negra";Fisico;Adulto;Barrio Norte;7.0;0;0.0;
79;17/01/2026;L0009;"historica;ciencia ficcion";Fisico;;Central;21.0;0;1.0;Devuelto en perfecto estado
7089;31/05/2026;L0142;"historica;juvenil";Audiolibro;Senior;Central;14.0;1;;
2248;07/03/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Adulto;Central;14.0;1;23.0;
8329;20/06/2026;L0138;"juvenil;romantica";Fisico;Adulto;Barrio Norte;14.0;0;21.0;Ejemplar algo deteriorado
4027;11/04/2026;L0164;"juvenil;fantasia";Fisico;Adulto;Barrio Sur;30.0;0;0.0;
9486;07/07/2026;L0007;"historica;novela negra";Fisico;Infantil;Barrio Sur;21.0;1;0.0;
9644;10/07/2026;L0007;"historica;novela negra";Audiolibro;Adulto;Central;14.0;0;0.0;el socio pide renovar otra vez
9366;05/07/2026;L0055;poesia;Fisico;Infantil;CENTRAL;30.0;0;6.0;
715;02/02/2026;L0034;"novela negra;terror";Fisico;Infantil;Barrio Sur;14.0;0;0.0;
7452;06/06/2026;L0011;fantasia;Ebook;Adulto;Central;21.0;2;0.0;
789;03/02/2026;L0124;"poesia;ciencia ficcion";Fisico;Adulto;Central;30.0;0;0.0;
2280;07/03/2026;L0032;"poesia;novela negra";Fisico;Senior;Barrio Sur;30.0;0;1.0;Devuelto en perfecto estado
4096;12/04/2026;L0044;"novela negra;historica";Fisico;Adulto;Barrio Norte;14.0;1;15.0;
3898;08/04/2026;L0042;ciencia ficcion;Fisico;Infantil;Barrio Norte;14.0;0;0.0;
8079;15/06/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Central;7.0;0;0.0;Ejemplar algo deteriorado
7178;02/06/2026;L0155;"novela negra;terror;juvenil";Fisico;Infantil;Barrio Norte;30.0;1;0.0;
9800;12/07/2026;L0038;"poesia;ciencia ficcion";Fisico;Adulto;Central;14.0;1;15.0;
9525;08/07/2026;L0178;"ensayo;historica;poesia";Fisico;Adulto;Barrio Norte;;1;0.0;
3632;03/04/2026;L0007;"historica;novela negra";Fisico;Adulto;Barrio Sur;30.0;1;8.0;
8693;26/06/2026;L0131;juvenil;Fisico;Infantil;Barrio Sur;14.0;0;27.0;
7298;04/06/2026;L0096;"juvenil;ensayo;ciencia ficcion";Fisico;Adulto;Barrio Sur;14.0;1;0.0;
6273;19/05/2026;L0034;"NOVELA NEGRA;TERROR";Fisico;Senior;  Central ;14.0;2;0.0;
425;26/01/2026;L0050;"romantica;ciencia ficcion";Fisico;Senior;Barrio Norte;14.0;0;11.0;
393;25/01/2026;L0007;"historica;novela negra";Fisico;Infantil;Barrio Sur;21.0;0;4.0;
3192;26/03/2026;L0017;"ciencia ficcion;juvenil;novela negra";Fisico;Senior;Barrio Norte;30.0;0;12.0;
17;16/01/2026;L0012;"ciencia ficcion;romantica;terror";Fisico;Adulto;barrio norte;7.0;0;0.0;
6336;20/05/2026;L0005;poesia;Fisico;Adulto;Barrio Sur;21.0;1;0.0;Muy solicitado, hay lista de espera
4201;13/04/2026;L0004;"poesia;ensayo";Fisico;Adulto;Barrio Norte;14.0;1;0.0;Ejemplar algo deteriorado
2673;15/03/2026;L0036;terror;Fisico;Adulto;BARRIO NORTE;7.0;2;;
2445;11/03/2026;L0184;"romantica;novela negra";Ebook;Adulto;Barrio Norte;30.0;1;0.0;
6698;25/05/2026;L0028;"juvenil;novela negra;historica";Fisico;Adulto;Barrio Sur;7.0;0;0.0;Paginas subrayadas a lapiz
6165;17/05/2026;L0020;"fantasia;novela negra";Fisico;Adulto;Central;14.0;0;5.0;
2602;14/03/2026;L0042;ciencia ficcion;Fisico;Senior;Barrio Norte;30.0;0;0.0;
3494;31/03/2026;L0013;"terror;poesia;ensayo";Fisico;Adulto;Central;14.0;0;0.0;
6045;15/05/2026;L0053;"BIOGRAFIA;ENSAYO;NOVELA NEGRA";Fisico;Infantil;Central;;0;0.0;
1460;18/02/2026;L0058;"biografia;ciencia ficcion";Audiolibro;Adulto;central;14.0;1;0.0;
3805;06/04/2026;L0004;"poesia;ensayo";Fisico;Adulto;Central;30.0;0;0.0;
9919;13/07/2026;L0044;"novela negra;historica";Fisico;Adulto;  Barrio Norte ;14.0;0;0.0;
7395;05/06/2026;L0005;poesia;Ebook;Adulto;barrio norte;14.0;0;0.0;
4840;25/04/2026;L0047;"ciencia ficcion;novela negra;romantica";Fisico;Infantil;Central;7.0;2;2.0;
594;31/01/2026;L0032;"poesia;novela negra";Fisico;Senior;Barrio Norte;30.0;2;7.0;
3836;07/04/2026;L0053;"biografia;ensayo;novela negra";Fisico;Adulto;Barrio Sur;30.0;2;0.0;
9384;05/07/2026;L0006;"biografia;historica;poesia";Fisico;Adulto;Barrio Sur;30.0;0;0.0;
5684;09/05/2026;L0200;"ciencia ficcion;fantasia;terror";Fisico;Adulto;BARRIO NORTE;14.0;1;2.0;
8817;27/06/2026;L0050;"romantica;ciencia ficcion";Fisico;Adulto;Barrio Norte;30.0;1;14.0;Devuelto en perfecto estado
